place_id,display_name,wiki_title,year,month,views,source
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2024,9,527,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2024,10,580,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2024,11,708,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2024,12,537,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,1,656,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,2,526,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,3,582,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,4,551,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,5,463,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,6,436,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,7,450,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,8,559,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,9,474,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,10,702,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,11,586,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2025,12,432,Wikimedia Pageviews API monthly per-article
lk_jaffna_nagadeepa_purana_vihara,Nagadeepa Purana Vihara,Nagadeepa_Purana_Vihara,2026,1,15,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,1,266,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,2,301,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,3,311,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,4,355,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,5,294,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,6,256,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,7,294,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,8,343,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,9,240,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,10,192,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,11,220,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2024,12,368,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,1,343,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,2,312,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,3,328,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,4,385,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,5,345,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,6,300,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,7,342,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,8,488,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,9,330,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,10,320,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,11,288,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2025,12,216,Wikimedia Pageviews API monthly per-article
lk_jaffna_casuarina_beach,Casuarina Beach,Casuarina_Beach,2026,1,6,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,1,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,2,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,3,0,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,4,0,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,5,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,6,4,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,7,5,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,8,3,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,9,0,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,10,0,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,11,0,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2024,12,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,1,2,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,2,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,3,2,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,4,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,5,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,6,0,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,7,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,8,2,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,9,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,10,2,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,11,0,Wikimedia Pageviews API monthly per-article
lk_jaffna_dambakola_patuna,Dambakola Patuna,Dambakola_Patuna,2025,12,1,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,1,430,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,2,326,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,3,306,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,4,252,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,5,226,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,6,202,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,7,278,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,8,287,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,9,284,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,10,268,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,11,256,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2024,12,366,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,1,346,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,2,266,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,3,315,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,4,286,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,5,351,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,6,224,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,7,274,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,8,397,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,9,376,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,10,309,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,11,212,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2025,12,149,Wikimedia Pageviews API monthly per-article
lk_jaffna_fort_hammenhiel,Fort Hammenhiel,Fort_Hammenhiel,2026,1,8,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,1,1474,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,2,726,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,3,1069,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,4,703,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,5,728,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,6,684,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,7,602,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,8,642,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,9,750,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,10,603,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,11,633,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2024,12,703,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,1,759,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,2,778,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,3,768,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,4,644,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,5,785,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,6,796,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,7,745,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,8,707,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,9,627,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,10,524,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,11,532,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2025,12,413,Wikimedia Pageviews API monthly per-article
lk_jaffna_jaffna_public_library,Jaffna Public Library,Jaffna_Public_Library,2026,1,11,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,1,242,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,2,232,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,3,278,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,4,286,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,5,169,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,6,161,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,7,188,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,8,214,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,9,198,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,10,216,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,11,156,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2024,12,267,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,1,250,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,2,238,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,3,252,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,4,197,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,5,215,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,6,209,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,7,242,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,8,226,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,9,173,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,10,210,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,11,222,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2025,12,148,Wikimedia Pageviews API monthly per-article
lk_jaffna_kadurugoda_vihara,Kadurugoda Vihara,Kandarodai,2026,1,8,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,1,271,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,2,278,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,3,273,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,4,221,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,5,210,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,6,209,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,7,207,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,8,275,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,9,235,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,10,169,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,11,190,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2024,12,235,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,1,224,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,2,257,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,3,209,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,4,240,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,5,189,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,6,198,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,7,273,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,8,325,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,9,214,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,10,195,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,11,149,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2025,12,114,Wikimedia Pageviews API monthly per-article
lk_jaffna_keerimalai_springs,Keerimalai Springs,Keerimalai,2026,1,6,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,1,240,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,2,179,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,3,193,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,4,166,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,5,194,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,6,179,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,7,252,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,8,291,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,9,203,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,10,152,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,11,198,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2024,12,219,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,1,202,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,2,186,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,3,248,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,4,397,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,5,176,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,6,203,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,7,284,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,8,201,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,9,151,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,10,163,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,11,133,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2025,12,114,Wikimedia Pageviews API monthly per-article
lk_jaffna_maviddapuram_kandaswamy_temple,Maviddapuram Kandaswamy Temple,Maviddapuram_Kandaswamy_Temple,2026,1,5,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,1,2114,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,2,1376,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,3,1222,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,4,1267,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,5,851,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,6,790,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,7,1006,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,8,927,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,9,898,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,10,809,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,11,863,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2024,12,907,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2025,1,945,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2025,2,873,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2025,3,954,Wikimedia Pageviews API monthly per-article
lk_jaffna_point_pedro,Point Pedro,Point_Pedro,2025,4,956,Wikimedia Pageviews API monthly per-article
